primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361549,categr/XC361549.ogg
whcpri2,[],['song'],-0.9746,29.6881,Schistolais leucopogon,White-chinned Prinia,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/266011,whcpri2/XC266011.ogg
abhori1,"['colsun2', 'rindov', 'somgre1']","['adult', 'call', 'song']",-33.4594,26.6067,Oriolus larvatus,African Black-headed Oriole,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/649551,abhori1/XC649551.ogg
comsan,[],"['flight call', 'nocturnal call']",50.1191,18.9721,Actitis hypoleucos,Common Sandpiper,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/489034,comsan/XC489034.ogg
sltnig1,[],"['', 'flight call', 'song']",-2.9965,37.6244,Caprimulgus clarus,Slender-tailed Nightjar,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/390809,sltnig1/XC390809.ogg
loceag1,[],['call'],-28.5503,28.4009,Lophaetus occipitalis,Long-crested Eagle,Murray Christian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/449487,loceag1/XC449487.ogg
greegr,[],"['flight call', 'sex uncertain']",19.3128,-99.6982,Ardea alba,Great Egret,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/598767,greegr/XC598767.ogg
afghor1,[],['song'],5.9295,0.0746,Lophoceros nasutus,African Gray Hornbill,Peter de Rouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/396075,afghor1/XC396075.ogg
yetgre1,[],['call'],-0.6143,34.0906,Atimastillas flavicollis,Yellow-throated Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/289493,yetgre1/XC289493.ogg
lotlap1,[],['call'],-11.9651,30.2346,Vanellus crassirostris,Long-toed Lapwing,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/584683,lotlap1/XC584683.ogg
quailf1,[],['call'],-26.8569,26.4829,Ortygospiza atricollis,Quailfinch,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/483093,quailf1/XC483093.ogg
whbcan1,"['combul2', 'didcuc1']",['song'],-2.8145,37.4113,Crithagra dorsostriata,White-bellied Canary,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/397661,whbcan1/XC397661.ogg
brican1,[],['song'],-33.5385,26.7905,Crithagra sulphurata,Brimstone Canary,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377717,brican1/XC377717.ogg
whctur2,[],['call'],1.3088,34.9554,Tauraco leucolophus,White-crested Turaco,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/444635,whctur2/XC444635.ogg
carwoo1,[],"['call', 'male']",-6.7849,33.7788,Chloropicus fuscescens,Cardinal Woodpecker,Thibaut Chansac,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/201217,carwoo1/XC201217.ogg
klacuc1,[],"['adult', 'call', 'male']",,,Chrysococcyx klaas,Klaas's Cuckoo,Neville du Toit,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607609,klacuc1/XC607609.ogg
shesta1,[],['song'],4.7351,39.2277,Lamprotornis shelleyi,Shelley's Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/209997,shesta1/XC209997.ogg
gnhsun1,[],[''],9.4973,-13.7633,Cyanomitra verticalis,Green-headed Sunbird,Paul Lenrumé,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/700784,gnhsun1/XC700784.ogg
ruegls1,[],['song'],8.92,40.043,Lamprotornis purpuroptera,Rüppell's Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210337,ruegls1/XC210337.ogg
blcapa2,[],"['call', 'song']",-1.2422,36.8033,Oreolais pulcher,Black-collared Apalis,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/132203,blcapa2/XC132203.ogg
refbar2,['eswdov1'],['song'],-1.6561,35.2687,Tricholaema diademata,Red-fronted Barbet,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/398599,refbar2/XC398599.ogg
brctch1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Tchagra australis,Brown-crowned Tchagra,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/611560,brctch1/XC611560.ogg
strsee1,['reccor'],"['call', 'song']",-1.2051,36.857,Crithagra striolata,Streaky Seedeater,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/294014,strsee1/XC294014.ogg
rbsrob1,[],['song'],-17.4009,30.5691,Cercotrichas leucophrys,Red-backed Scrub-Robin,Rick Nuttall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/455345,rbsrob1/XC455345.ogg
gobbun1,[],"['adult', 'male', 'song']",-32.8238,25.4756,Emberiza flaviventris,Golden-breasted Bunting,W.J. Rossouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/532211,gobbun1/XC532211.ogg
stusta1,[],"['call', 'song']",-0.989,29.616,Poeoptera stuhlmanni,Stuhlmann's Starling,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/247388,stusta1/XC247388.ogg
blksaw1,[],['flight call'],-1.112,29.792,Psalidoprocne pristoptera,Black Sawwing,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/234825,blksaw1/XC234825.ogg
sichor1,[],['call'],-7.8085,36.4921,Bycanistes brevis,Silvery-cheeked Hornbill,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/446023,sichor1/XC446023.ogg
blbpuf2,['somgre1'],['call'],-29.8075,29.7866,Dryoscopus cubla,Black-backed Puffback,Raphaël Nussbaumer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/459520,blbpuf2/XC459520.ogg
tafpri1,['combul2'],['call'],-25.3658,31.0204,Prinia subflava,Tawny-flanked Prinia,Paul Bourdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/447962,tafpri1/XC447962.ogg
butapa1,[],"['call', 'song']",0.4875,30.3462,Apalis rufogularis,Buff-throated Apalis,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/286528,butapa1/XC286528.ogg
bagwea1,[],['call'],-1.2043,34.941,Ploceus baglafecht,Baglafecht Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/364582,bagwea1/XC364582.ogg
barswa,[],"['male', 'song']",44.2051,132.4161,Hirundo rustica,Barn Swallow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/267433,barswa/XC267433.ogg
brubru1,[],"['adult', 'female', 'male']",-3.145,36.696,Nilaus afer,Brubru,paulo kivuyo,Creative Commons Attribution-ShareAlike 4.0,3.5,https://www.xeno-canto.org/603741,brubru1/XC603741.ogg
sccsun2,[],['song'],-6.256,39.3761,Chalcomitra senegalensis,Scarlet-chested Sunbird,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633698,sccsun2/XC633698.ogg
bubwar2,[],['song'],-0.4487,36.2639,Phyllolais pulchella,Buff-bellied Warbler,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/398907,bubwar2/XC398907.ogg
chtapa3,[],[''],-1.2489,29.7923,Apalis porphyrolaema,Chestnut-throated Apalis,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/703484,chtapa3/XC703484.ogg
litwea1,[],"['call', 'male']",9.6467,-1.7606,Ploceus luteolus,Little Weaver,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/177633,litwea1/XC177633.ogg
eswdov1,[],[''],-3.1552,40.1326,Turtur chalcospilos,Emerald-spotted Wood-Dove,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/756323,eswdov1/XC756323.ogg
lotlap1,[],['call'],-11.9651,30.2346,Vanellus crassirostris,Long-toed Lapwing,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/584683,lotlap1/XC584683.ogg
rebfir2,[],"['begging call', 'song']",13.4446,-16.7227,Lagonosticta senegala,Red-billed Firefinch,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/440441,rebfir2/XC440441.ogg
tamdov1,[],['song'],-6.2633,39.4034,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/633921,tamdov1/XC633921.ogg
gobwea1,[],"['adult', 'call', 'male', 'song']",-2.9858,37.5975,Ploceus jacksoni,Golden-backed Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607407,gobwea1/XC607407.ogg
thrnig1,[],['song'],57.6565,11.9637,Luscinia luscinia,Thrush Nightingale,per-anders svensson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/646881,thrnig1/XC646881.ogg
sichor1,[],['alarm call'],-4.988,38.6454,Bycanistes brevis,Silvery-cheeked Hornbill,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/474160,sichor1/XC474160.ogg
rocmar2,[],['song'],-33.7855,20.1265,Ptyonoprogne fuligula,Rock Martin,Marion Maclean,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/383375,rocmar2/XC383375.ogg
gyhneg1,[],"['adult', 'male', 'song']",3.8891,11.5103,Nigrita canicapillus,Gray-headed Nigrita,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/530145,gyhneg1/XC530145.ogg
spfbar1,[],[''],-2.9858,37.5975,Tricholaema lacrymosa,Spot-flanked Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728975,spfbar1/XC728975.ogg
yebsto1,[],['call'],12.5881,-16.2737,Mycteria ibis,Yellow-billed Stork,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337857,yebsto1/XC337857.ogg
bltbar1,[],['call'],9.7811,44.4448,Tricholaema melanocephala,Black-throated Barbet,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/172905,bltbar1/XC172905.ogg
whcpri2,['bswdov1'],"['adult', 'duet', 'female', 'male']",-1.032,31.573,Schistolais leucopogon,White-chinned Prinia,Abdulrahman Adam,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/666260,whcpri2/XC666260.ogg
blacuc1,[],"['adult', 'male', 'song']",-18.2439,35.2414,Cuculus clamosus,Black Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/524431,blacuc1/XC524431.ogg
piecro1,[],['call'],-12.248,49.3425,Corvus albus,Pied Crow,Ken Behrens,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/624355,piecro1/XC624355.ogg
subbus1,[],['song'],13.3198,-13.3906,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,George Vlad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/402223,subbus1/XC402223.ogg
rehwea1,[],"['adult', 'male', 'song']",-0.5636,34.1117,Anaplectes rubriceps,Red-headed Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/550064,rehwea1/XC550064.ogg
chibat1,"['laudov1', 'rindov']",['call'],-20.5422,32.0837,Batis molitor,Chinspot Batis,Mark Harper,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/131615,chibat1/XC131615.ogg
combuz1,[],['call'],,,Buteo buteo,Common Buzzard,Huw Lloyd,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/405092,combuz1/XC405092.ogg
brctch1,[],['song'],-2.8145,37.4113,Tchagra australis,Brown-crowned Tchagra,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/397666,brctch1/XC397666.ogg
hipbab1,[],[''],-0.606,37.2639,Turdoides hindei,Hinde's Pied-Babbler,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/756889,hipbab1/XC756889.ogg
yeccan1,[],['song'],-9.2088,34.3008,Serinus flavivertex,Yellow-crowned Canary,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/490729,yeccan1/XC490729.ogg
supsta1,[],['juvenile'],4.1737,38.2808,Lamprotornis superbus,Superb Starling,Samuel Jones,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/140529,supsta1/XC140529.ogg
gbesta1,['reccuc1'],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Lamprotornis chalybaeus,Greater Blue-eared Starling,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/601584,gbesta1/XC601584.ogg
wfbeat1,[],"['adult', 'call', 'sex uncertain']",-28.0427,26.2972,Merops bullockoides,White-fronted Bee-eater,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/597247,wfbeat1/XC597247.ogg
barswa,[],"['adult', 'call', 'female', 'flight call', 'male', 'song']",42.8297,-8.6479,Hirundo rustica,Barn Swallow,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/630247,barswa/XC630247.ogg
tamdov1,[],['call'],-6.93,36.58,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515603,tamdov1/XC515603.ogg
wfbeat1,[],['flight call'],-2.9965,37.6244,Merops bullockoides,White-fronted Bee-eater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377495,wfbeat1/XC377495.ogg
strher,[],"['alarm call', 'call']",-33.9454,151.1573,Butorides striata,Striated Heron,Greg McLachlan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/354401,strher/XC354401.ogg
refcro1,[],"['call', 'juvenile', 'sex uncertain']",-3.1481,36.6951,Sylvietta whytii,Red-faced Crombec,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/609471,refcro1/XC609471.ogg
yefcan,"['abhori1', 'laudov1', 'refbar2', 'wbswea1']",['song'],1.2603,34.9173,Crithagra mozambica,Yellow-fronted Canary,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/396425,yefcan/XC396425.ogg
yefcan,[],['song'],9.6467,-1.7606,Crithagra mozambica,Yellow-fronted Canary,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/48472,yefcan/XC48472.ogg
scrcha1,[],[''],-0.9873,29.6138,Cossypha niveicapilla,Snowy-crowned Robin-Chat,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/700641,scrcha1/XC700641.ogg
sichor1,[],['song'],7.082,38.6486,Bycanistes brevis,Silvery-cheeked Hornbill,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/410295,sichor1/XC410295.ogg
lessts1,[],['alarm call'],-1.4139,36.8998,Cecropis abyssinica,Lesser Striped Swallow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/194535,lessts1/XC194535.ogg
vimwea1,[],"['adult', 'male', 'sex uncertain', 'song']",-2.651,37.187,Ploceus vitellinus,Vitelline Masked-Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/600810,vimwea1/XC600810.ogg
wheslf1,[],['song'],3.8071,34.0257,Melaenornis fischeri,White-eyed Slaty-Flycatcher,Josh Engel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/352934,wheslf1/XC352934.ogg
butapa1,[],"['adult', 'male', 'song']",3.7913,14.9906,Apalis rufogularis,Buff-throated Apalis,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/530167,butapa1/XC530167.ogg
afrgos1,[],['call'],-4.9394,39.7046,Accipiter tachiro,African Goshawk,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634001,afrgos1/XC634001.ogg
soucit1,[],[''],-2.9858,37.5975,Crithagra hyposticta,Southern Citril,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/697678,soucit1/XC697678.ogg
laudov1,[],['song'],-33.2943,26.5109,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/489304,laudov1/XC489304.ogg
crefra2,[],"['adult', 'call', 'sex uncertain']",-0.5283,31.0002,Ortygornis sephaena,Crested Francolin,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/667443,crefra2/XC667443.ogg
blfbus1,[],['call'],-6.9619,36.5882,Telophorus nigrifrons,Black-fronted Bushshrike,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515215,blfbus1/XC515215.ogg
crohor1,[],['song'],-8.511,35.9077,Lophoceros alboterminatus,Crowned Hornbill,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/516525,crohor1/XC516525.ogg
afbfly1,"['afrgrp1', 'combul2', 'trobou1']","['adult', 'male', 'song']",6.2446,12.7741,Elminia longicauda,African Blue Flycatcher,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530245,afbfly1/XC530245.ogg
dotbar1,[],['call'],8.1829,34.5836,Lybius bidentatus,Double-toothed Barbet,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/244611,dotbar1/XC244611.ogg
comsan,[],['alarm call'],42.5378,-8.8728,Actitis hypoleucos,Common Sandpiper,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/674353,comsan/XC674353.ogg
yesbar1,[],['song'],6.0608,12.8222,Buccanodon duchaillui,Yellow-spotted Barbet,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/503401,yesbar1/XC503401.ogg
brtcha1,[],"['call', 'male', 'song']",4.864,39.312,Oenanthe scotocerca,Brown-tailed Chat,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/128120,brtcha1/XC128120.ogg
piecro1,"['afrthr1', 'sincis1', 'vimwea1']",['call'],12.6561,-7.919,Corvus albus,Pied Crow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/481724,piecro1/XC481724.ogg
gyhspa1,[],['call'],-0.59,30.78,Passer griseus,Northern Gray-headed Sparrow,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/282054,gyhspa1/XC282054.ogg
lotcor1,"['blakit1', 'categr', 'grbcam1']",['call'],14.7279,-17.4329,Microcarbo africanus,Long-tailed Cormorant,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/317237,lotcor1/XC317237.ogg
egygoo,[],[''],48.3453,4.4916,Alopochen aegyptiaca,Egyptian Goose,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/695767,egygoo/XC695767.ogg
grccra1,[],['flight call'],-31.0709,28.5167,Balearica regulorum,Gray Crowned-Crane,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/340923,grccra1/XC340923.ogg
woosan,[],"['alarm call', 'call', 'long trill']",43.6226,4.3362,Tringa glareola,Wood Sandpiper,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381824,woosan/XC381824.ogg
kerspa2,[],['call'],-2.5477,36.7873,Passer rufocinctus,Kenya Rufous Sparrow,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472384,kerspa2/XC472384.ogg
